nav_date,nav_value,scheme_code
2025-12-25,118632,59.7082
2025-12-26,118632,59.9466
2025-12-27,118632,59.9466
2025-12-28,118632,59.9466
2025-12-29,118632,60.1028
2025-12-30,118632,60.6189
2025-12-31,118632,61.0232
2026-01-01,118632,61.1063
2026-01-02,118632,60.946
2026-01-03,118632,60.946
2026-01-04,118632,60.946
2026-01-05,118632,60.8326
2026-01-06,118632,60.2567
2026-01-07,118632,60.5385
2026-01-08,118632,59.929
2026-01-09,118632,59.6225
2026-01-10,118632,59.6225
2026-01-11,118632,59.6225
2026-01-12,118632,59.0316
2026-01-13,118632,58.5142
2026-01-14,118632,58.6868
2026-01-15,118632,59.5249
2026-01-16,118632,59.1771
2026-01-17,118632,59.1771
2026-01-18,118632,59.1771
2026-01-19,118632,59.981
2026-01-20,118632,60.178
2026-01-21,118632,61.0476
2026-01-22,118632,61.4011
2026-01-23,118632,61.9313
2026-01-24,118632,61.9313
2026-01-25,118632,61.9313
2026-01-26,118632,61.6523
2026-01-27,118632,61.3072
2026-01-28,118632,61.1899
2026-01-29,118632,61.516
2026-01-30,118632,61.5745
2026-01-31,118632,61.5745
2026-02-01,118632,61.5745
2026-02-02,118632,62.1295
2026-02-03,118632,62.1801
2026-02-04,118632,62.4712
2026-02-05,118632,63.2417
2026-02-06,118632,63.1636
2026-02-07,118632,63.1636
2026-02-08,118632,63.1636
2026-02-09,118632,62.641
2026-02-10,118632,62.3691
2026-02-11,118632,62.0712
2026-02-12,118632,62.3222
2026-02-13,118632,62.4696
2026-02-14,118632,62.4696
2026-02-15,118632,62.4696
2026-02-16,118632,62.4118
2026-02-17,118632,62.2804
2026-02-18,118632,62.1582
2026-02-19,118632,62.5772
2026-02-20,118632,62.544
2026-02-21,118632,62.544
2026-02-22,118632,62.544
2026-02-23,118632,62.4223
2026-02-24,118632,62.2808
2026-02-25,118632,61.9582
2026-02-26,118632,61.2866
2026-02-27,118632,61.332
2026-02-28,118632,61.332
2026-03-01,118632,61.332
2026-03-02,118632,61.2593
2026-03-03,118632,61.7662
2026-03-04,118632,61.2542
2026-03-05,118632,61.1107
2026-03-06,118632,61.6647
2026-03-07,118632,61.6647
2026-03-08,118632,61.6647
2026-03-09,118632,61.7949
2026-03-10,118632,62.6197
2026-03-11,118632,62.4483
2026-03-12,118632,63.1423
2026-03-13,118632,63.0352
2026-03-14,118632,63.0352
2026-03-15,118632,63.0352
2026-03-16,118632,63.3169
2026-03-17,118632,62.4419
2026-03-18,118632,62.7169
2026-03-19,118632,62.6829
2026-03-20,118632,62.1711
2026-03-21,118632,62.1711
2026-03-22,118632,62.1711
2026-03-23,118632,62.3086
2026-03-24,118632,62.5291
2026-03-25,118632,63.3108
2026-03-26,118632,62.7157
2026-03-27,118632,62.9766
2026-03-28,118632,62.9766
2026-03-29,118632,62.9766
2026-03-30,118632,63.2768
2026-03-31,118632,63.2606
2026-04-01,118632,62.5649
2026-04-02,118632,62.8957
2026-04-03,118632,62.9785
2026-04-04,118632,62.9785
2026-04-05,118632,62.9785
2026-04-06,118632,62.6897
2026-04-07,118632,61.6093
2026-04-08,118632,61.266
2026-04-09,118632,62.3403
2026-04-10,118632,61.9161
2026-04-11,118632,61.9161
2026-04-12,118632,61.9161
2026-04-13,118632,60.6209
2026-04-14,118632,60.9284
2026-04-15,118632,61.8189
2026-04-16,118632,62.347
2026-04-17,118632,62.6546
2026-04-18,118632,62.6546
2026-04-19,118632,62.6546
2026-04-20,118632,62.5913
2026-04-21,118632,62.6217
2026-04-22,118632,63.1879
2026-04-23,118632,63.379
2026-04-24,118632,63.0746
2026-04-25,118632,63.0746
2026-04-26,118632,63.0746
2026-04-27,118632,63.0563
2026-04-28,118632,63.3618
2026-04-29,118632,63.0297
2026-04-30,118632,62.7897
2026-05-01,118632,62.0543
2026-05-02,118632,62.0543
2026-05-03,118632,62.0543
2026-05-04,118632,62.2374
2026-05-05,118632,63.646
2026-05-06,118632,64.135
2026-05-07,118632,63.7101
2026-05-08,118632,62.9232
2026-05-09,118632,62.9232
2026-05-10,118632,62.9232
2026-05-11,118632,63.2536
2026-05-12,118632,62.7136
2026-05-13,118632,62.1263
2026-05-14,118632,61.916
2026-05-15,118632,63.1247
2026-05-16,118632,63.1247
2026-05-17,118632,63.1247
2026-05-18,118632,62.3023
2026-05-19,118632,62.2202
2026-05-20,118632,62.6452
2026-05-21,118632,62.3139
2026-05-22,118632,62.5443
2026-05-23,118632,62.5443
2026-05-24,118632,62.5443
2026-05-25,118632,62.9733
2026-05-26,118632,62.5816
2026-05-27,118632,63.0597
2026-05-28,118632,63.3066
2026-05-29,118632,63.3495
2026-05-30,118632,63.3495
2026-05-31,118632,63.3495
2026-06-01,118632,62.6106
2026-06-02,118632,62.3772
2026-06-03,118632,62.1146
2026-06-04,118632,61.4516
2026-06-05,118632,61.8489
2026-06-06,118632,61.8489
2026-06-07,118632,61.8489
2026-06-08,118632,62.1633
2026-06-09,118632,61.8086
2026-06-10,118632,61.3772
2026-06-11,118632,60.9
2025-01-17,118989,49.8762
2025-01-18,118989,49.8762
2025-01-19,118989,49.8762
2025-01-20,118989,49.419
2025-01-21,118989,49.1144
2025-01-22,118989,48.6479
2025-01-23,118989,48.6973
2025-01-24,118989,48.3683
2025-01-25,118989,48.3683
2025-01-26,118989,48.3683
2025-01-27,118989,48.4202
2025-01-28,118989,48.4731
2025-01-29,118989,48.3025
2025-01-30,118989,48.792
2025-01-31,118989,48.6298
2025-02-01,118989,48.6298
2025-02-02,118989,48.6298
2025-02-03,118989,48.5984
2025-02-04,118989,49.2713
2025-02-05,118989,49.1878
2025-02-06,118989,49.4714
2025-02-07,118989,50.1483
2025-02-08,118989,50.1483
2025-02-09,118989,50.1483
2025-02-10,118989,49.8325
2025-02-11,118989,50.675
2025-02-12,118989,50.2116
2025-02-13,118989,49.8156
2025-02-14,118989,49.7342
2025-02-15,118989,49.7342
2025-02-16,118989,49.7342
2025-02-17,118989,49.632
2025-02-18,118989,49.6754
2025-02-19,118989,49.8034
2025-02-20,118989,50.0332
2025-02-21,118989,50.1421
2025-02-22,118989,50.1421
2025-02-23,118989,50.1421
2025-02-24,118989,50.4325
2025-02-25,118989,50.4689
2025-02-26,118989,51.1166
2025-02-27,118989,51.3215
2025-02-28,118989,51.8675
2025-03-01,118989,51.8675
2025-03-02,118989,51.8675
2025-03-03,118989,52.3228
2025-03-04,118989,52.7776
2025-03-05,118989,53.0404
2025-03-06,118989,53.0067
2025-03-07,118989,53.345
2025-03-08,118989,53.345
2025-03-09,118989,53.345
2025-03-10,118989,53.2033
2025-03-11,118989,53.7533
2025-03-12,118989,53.812
2025-03-13,118989,52.8092
2025-03-14,118989,53.1392
2025-03-15,118989,53.1392
2025-03-16,118989,53.1392
2025-03-17,118989,53.3678
2025-03-18,118989,53.223
2025-03-19,118989,52.9991
2025-03-20,118989,52.682
2025-03-21,118989,51.8876
2025-03-22,118989,51.8876
2025-03-23,118989,51.8876
2025-03-24,118989,52.7603
2025-03-25,118989,53.2279
2025-03-26,118989,53.3862
2025-03-27,118989,53.3496
2025-03-28,118989,53.6827
2025-03-29,118989,53.6827
2025-03-30,118989,53.6827
2025-03-31,118989,53.0127
2025-04-01,118989,53.4823
2025-04-02,118989,53.9958
2025-04-03,118989,54.071
2025-04-04,118989,54.1677
2025-04-05,118989,54.1677
2025-04-06,118989,54.1677
2025-04-07,118989,54.2569
2025-04-08,118989,53.9894
2025-04-09,118989,53.9301
2025-04-10,118989,54.0007
2025-04-11,118989,54.22
2025-04-12,118989,54.22
2025-04-13,118989,54.22
2025-04-14,118989,54.0174
2025-04-15,118989,54.0601
2025-04-16,118989,54.0475
2025-04-17,118989,54.3884
2025-04-18,118989,54.1311
2025-04-19,118989,54.1311
2025-04-20,118989,54.1311
2025-04-21,118989,54.6019
2025-04-22,118989,54.5649
2025-04-23,118989,55.1302
2025-04-24,118989,54.3599
2025-04-25,118989,54.2412
2025-04-26,118989,54.2412
2025-04-27,118989,54.2412
2025-04-28,118989,55.0616
2025-04-29,118989,54.7621
2025-04-30,118989,53.9246
2025-05-01,118989,53.9689
2025-05-02,118989,54.7626
2025-05-03,118989,54.7626
2025-05-04,118989,54.7626
2025-05-05,118989,54.6001
2025-05-06,118989,54.872
2025-05-07,118989,55.0202
2025-05-08,118989,54.0886
2025-05-09,118989,53.813
2025-05-10,118989,53.813
2025-05-11,118989,53.813
2025-05-12,118989,54.356
2025-05-13,118989,54.6675
2025-05-14,118989,54.4531
2025-05-15,118989,54.088
2025-05-16,118989,54.7063
2025-05-17,118989,54.7063
2025-05-18,118989,54.7063
2025-05-19,118989,54.6222
2025-05-20,118989,54.5641
2025-05-21,118989,54.249
2025-05-22,118989,53.1237
2025-05-23,118989,52.5322
2025-05-24,118989,52.5322
2025-05-25,118989,52.5322
2025-05-26,118989,52.0885
2025-05-27,118989,52.1527
2025-05-28,118989,52.2817
2025-05-29,118989,52.2564
2025-05-30,118989,51.8223
2025-05-31,118989,51.8223
2025-06-01,118989,51.8223
2025-06-02,118989,52.0278
2025-06-03,118989,51.4979
2025-06-04,118989,51.3032
2025-06-05,118989,50.9048
2025-06-06,118989,50.6112
2025-06-07,118989,50.6112
2025-06-08,118989,50.6112
2025-06-09,118989,50.6546
2025-06-10,118989,50.1396
2025-06-11,118989,49.7729
2025-06-12,118989,49.536
2025-06-13,118989,49.7459
2025-06-14,118989,49.7459
2025-06-15,118989,49.7459
2025-06-16,118989,49.0395
2025-06-17,118989,49.1839
2025-06-18,118989,49.1717
2025-06-19,118989,49.1324
2025-06-20,118989,48.9297
2025-06-21,118989,48.9297
2025-06-22,118989,48.9297
2025-06-23,118989,48.3381
2025-06-24,118989,47.9274
2025-06-25,118989,48.0645
2025-06-26,118989,47.5913
2025-06-27,118989,47.5279
2025-06-28,118989,47.5279
2025-06-29,118989,47.5279
2025-06-30,118989,47.0732
2025-07-01,118989,47.1759
2025-07-02,118989,47.0037
2025-07-03,118989,47.4661
2025-07-04,118989,47.1446
2025-07-05,118989,47.1446
2025-07-06,118989,47.1446
2025-07-07,118989,47.7119
2025-07-08,118989,48.5041
2025-07-09,118989,48.4222
2025-07-10,118989,48.2614
2025-07-11,118989,48.426
2025-07-12,118989,48.426
2025-07-13,118989,48.426
2025-07-14,118989,48.4622
2025-07-15,118989,49.0259
2025-07-16,118989,49.1989
2025-07-17,118989,48.7032
2025-07-18,118989,48.0299
2025-07-19,118989,48.0299
2025-07-20,118989,48.0299
2025-07-21,118989,47.4191
2025-07-22,118989,48.2895
2025-07-23,118989,47.3796
2025-07-24,118989,46.5595
2025-07-25,118989,46.4534
2025-07-26,118989,46.4534
2025-07-27,118989,46.4534
2025-07-28,118989,46.1428
2025-07-29,118989,46.7736
2025-07-30,118989,47.127
2025-07-31,118989,46.9878
2025-08-01,118989,47.1262
2025-08-02,118989,47.1262
2025-08-03,118989,47.1262
2025-08-04,118989,47.4367
2025-08-05,118989,47.862
2025-08-06,118989,47.1848
2025-08-07,118989,47.8213
2025-08-08,118989,47.7624
2025-08-09,118989,47.7624
2025-08-10,118989,47.7624
2025-08-11,118989,46.901
2025-08-12,118989,47.0549
2025-08-13,118989,46.8931
2025-08-14,118989,47.3185
2025-08-15,118989,46.9849
2025-08-16,118989,46.9849
2025-08-17,118989,46.9849
2025-08-18,118989,47.0204
2025-08-19,118989,46.907
2025-08-20,118989,47.5414
2025-08-21,118989,48.1833
2025-08-22,118989,48.5073
2025-08-23,118989,48.5073
2025-08-24,118989,48.5073
2025-08-25,118989,48.6827
2025-08-26,118989,48.9874
2025-08-27,118989,49.3739
2025-08-28,118989,49.1073
2025-08-29,118989,49.1386
2025-08-30,118989,49.1386
2025-08-31,118989,49.1386
2025-09-01,118989,48.4246
2025-09-02,118989,48.9259
2025-09-03,118989,48.9663
2025-09-04,118989,48.9442
2025-09-05,118989,48.1751
2025-09-06,118989,48.1751
2025-09-07,118989,48.1751
2025-09-08,118989,48.2948
2025-09-09,118989,48.3053
2025-09-10,118989,48.7053
2025-09-11,118989,48.214
2025-09-12,118989,48.5258
2025-09-13,118989,48.5258
2025-09-14,118989,48.5258
2025-09-15,118989,48.646
2025-09-16,118989,48.2731
2025-09-17,118989,48.2325
2025-09-18,118989,47.9844
2025-09-19,118989,48.9293
2025-09-20,118989,48.9293
2025-09-21,118989,48.9293
2025-09-22,118989,48.4295
2025-09-23,118989,48.7042
2025-09-24,118989,47.9952
2025-09-25,118989,48.1617
2025-09-26,118989,48.3705
2025-09-27,118989,48.3705
2025-09-28,118989,48.3705
2025-09-29,118989,48.2552
2025-09-30,118989,48.4518
2025-10-01,118989,48.5612
2025-10-02,118989,48.2041
2025-10-03,118989,48.1177
2025-10-04,118989,48.1177
2025-10-05,118989,48.1177
2025-10-06,118989,48.4732
2025-10-07,118989,48.8764
2025-10-08,118989,48.6885
2025-10-09,118989,48.6974
2025-10-10,118989,48.0928
2025-10-11,118989,48.0928
2025-10-12,118989,48.0928
2025-10-13,118989,47.8832
2025-10-14,118989,48.0065
2025-10-15,118989,48.0893
2025-10-16,118989,47.7989
2025-10-17,118989,48.03
2025-10-18,118989,48.03
2025-10-19,118989,48.03
2025-10-20,118989,48.1433
2025-10-21,118989,48.0739
2025-10-22,118989,48.8236
2025-10-23,118989,48.8747
2025-10-24,118989,48.535
2025-10-25,118989,48.535
2025-10-26,118989,48.535
2025-10-27,118989,48.4057
2025-10-28,118989,49.0608
2025-10-29,118989,49.2892
2025-10-30,118989,49.2996
2025-10-31,118989,49.1549
2025-11-01,118989,49.1549
2025-11-02,118989,49.1549
2025-11-03,118989,48.7553
2025-11-04,118989,48.5766
2025-11-05,118989,48.8302
2025-11-06,118989,49.1771
2025-11-07,118989,50.103
2025-11-08,118989,50.103
2025-11-09,118989,50.103
2025-11-10,118989,49.6653
2025-11-11,118989,49.6045
2025-11-12,118989,49.9508
2025-11-13,118989,49.9576
2025-11-14,118989,49.6649
2025-11-15,118989,49.6649
2025-11-16,118989,49.6649
2025-11-17,118989,50.2052
2025-11-18,118989,49.9831
2025-11-19,118989,50.6423
2025-11-20,118989,50.1175
2025-11-21,118989,50.28
2025-11-22,118989,50.28
2025-11-23,118989,50.28
2025-11-24,118989,50.4695
2025-11-25,118989,50.4159
2025-11-26,118989,50.1494
2025-11-27,118989,49.9197
2025-11-28,118989,49.754
2025-11-29,118989,49.754
2025-11-30,118989,49.754
2025-12-01,118989,50.1091
2025-12-02,118989,50.3147
2025-12-03,118989,49.6514
2025-12-04,118989,49.9256
2025-12-05,118989,49.3938
2025-12-06,118989,49.3938
2025-12-07,118989,49.3938
2025-12-08,118989,48.9055
2025-12-09,118989,48.6479
2025-12-10,118989,49.2055
2025-12-11,118989,49.1324
2025-12-12,118989,49.1593
2025-12-13,118989,49.1593
2025-12-14,118989,49.1593
2025-12-15,118989,48.921
2025-12-16,118989,48.3761
2025-12-17,118989,48.7715
2025-12-18,118989,49.5579
2025-12-19,118989,50.2867
2025-12-20,118989,50.2867
2025-12-21,118989,50.2867
2025-12-22,118989,50.2711
2025-12-23,118989,50.2297
2025-12-24,118989,50.6145
2025-12-25,118989,50.0565
2025-12-26,118989,50.2885
2025-12-27,118989,50.2885
2025-12-28,118989,50.2885
2025-12-29,118989,50.3159
2025-12-30,118989,50.5613
2025-12-31,118989,50.8415
2026-01-01,118989,50.2745
2026-01-02,118989,50.0617
2026-01-03,118989,50.0617
2026-01-04,118989,50.0617
2026-01-05,118989,50.4466
2026-01-06,118989,50.4035
2026-01-07,118989,49.953
2026-01-08,118989,50.0876
2026-01-09,118989,49.8623
2026-01-10,118989,49.8623
2026-01-11,118989,49.8623
2026-01-12,118989,49.9539
2026-01-13,118989,49.6858
2026-01-14,118989,48.7644
2026-01-15,118989,49.4017
2026-01-16,118989,49.3061
2026-01-17,118989,49.3061
2026-01-18,118989,49.3061
2026-01-19,118989,49.382
2026-01-20,118989,49.3208
2026-01-21,118989,49.4034
2026-01-22,118989,49.0065
2026-01-23,118989,49.2919
2026-01-24,118989,49.2919
2026-01-25,118989,49.2919
2026-01-26,118989,48.806
2026-01-27,118989,48.9189
2026-01-28,118989,49.8882
2026-01-29,118989,50.3382
2026-01-30,118989,50.3055
2026-01-31,118989,50.3055
2026-02-01,118989,50.3055
2026-02-02,118989,50.6787
2026-02-03,118989,49.9588
2026-02-04,118989,50.2726
2026-02-05,118989,50.4461
2026-02-06,118989,50.5085
2026-02-07,118989,50.5085
2026-02-08,118989,50.5085
2026-02-09,118989,50.5753
2026-02-10,118989,50.6813
2026-02-11,118989,50.8203
2026-02-12,118989,51.6426
2026-02-13,118989,51.3762
2026-02-14,118989,51.3762
2026-02-15,118989,51.3762
2026-02-16,118989,50.9923
2026-02-17,118989,50.4983
2026-02-18,118989,50.4614
2026-02-19,118989,50.9746
2026-02-20,118989,50.4985
2026-02-21,118989,50.4985
2026-02-22,118989,50.4985
2026-02-23,118989,50.3847
2026-02-24,118989,49.6095
2026-02-25,118989,49.8882
2026-02-26,118989,48.7822
2026-02-27,118989,48.4647
2026-02-28,118989,48.4647
2026-03-01,118989,48.4647
2026-03-02,118989,48.9391
2026-03-03,118989,49.3107
2026-03-04,118989,49.4411
2026-03-05,118989,49.1864
2026-03-06,118989,48.3445
2026-03-07,118989,48.3445
2026-03-08,118989,48.3445
2026-03-09,118989,48.5158
2026-03-10,118989,48.0522
2026-03-11,118989,48.0674
2026-03-12,118989,48.4148
2026-03-13,118989,49.2613
2026-03-14,118989,49.2613
2026-03-15,118989,49.2613
2026-03-16,118989,49.1903
2026-03-17,118989,48.8767
2026-03-18,118989,49.1675
2026-03-19,118989,48.9465
2026-03-20,118989,49.1638
2026-03-21,118989,49.1638
2026-03-22,118989,49.1638
2026-03-23,118989,49.0615
2026-03-24,118989,49.6174
2026-03-25,118989,49.8627
2026-03-26,118989,49.2736
2026-03-27,118989,48.7278
2026-03-28,118989,48.7278
2026-03-29,118989,48.7278
2026-03-30,118989,48.8121
2026-03-31,118989,48.4604
2026-04-01,118989,48.5424
2026-04-02,118989,48.7543
2026-04-03,118989,48.9715
2026-04-04,118989,48.9715
2026-04-05,118989,48.9715
2026-04-06,118989,48.7385
2026-04-07,118989,48.7083
2026-04-08,118989,48.8271
2026-04-09,118989,48.9062
2026-04-10,118989,49.7917
2026-04-11,118989,49.7917
2026-04-12,118989,49.7917
2026-04-13,118989,50.1
2026-04-14,118989,49.7218
2026-04-15,118989,49.525
2026-04-16,118989,49.4949
2026-04-17,118989,50.0684
2026-04-18,118989,50.0684
2026-04-19,118989,50.0684
2026-04-20,118989,50.0268
2026-04-21,118989,49.5001
2026-04-22,118989,49.9794
2026-04-23,118989,49.8831
2026-04-24,118989,50.1507
2026-04-25,118989,50.1507
2026-04-26,118989,50.1507
2026-04-27,118989,50.0426
2026-04-28,118989,50.3091
2026-04-29,118989,50.3248
2026-04-30,118989,50.4829
2026-05-01,118989,51.08
2026-05-02,118989,51.08
2026-05-03,118989,51.08
2026-05-04,118989,51.367
2026-05-05,118989,51.4257
2026-05-06,118989,50.7826
2026-05-07,118989,50.8591
2026-05-08,118989,50.9157
2026-05-09,118989,50.9157
2026-05-10,118989,50.9157
2026-05-11,118989,51.3546
2026-05-12,118989,50.8962
2026-05-13,118989,50.2525
2026-05-14,118989,50.0532
2026-05-15,118989,49.6436
2026-05-16,118989,49.6436
2026-05-17,118989,49.6436
2026-05-18,118989,50.1823
2026-05-19,118989,50.3776
2026-05-20,118989,50.2958
2026-05-21,118989,50.6349
2026-05-22,118989,50.5492
2026-05-23,118989,50.5492
2026-05-24,118989,50.5492
2026-05-25,118989,50.7143
2026-05-26,118989,50.7168
2026-05-27,118989,50.4048
2026-05-28,118989,50.3382
2026-05-29,118989,50.4419
2026-05-30,118989,50.4419
2026-05-31,118989,50.4419
2026-06-01,118989,50.2132
2026-06-02,118989,50.0724
2026-06-03,118989,49.6595
2026-06-04,118989,49.49
2026-06-05,118989,49.5456
2026-06-06,118989,49.5456
2026-06-07,118989,49.5456
2026-06-08,118989,48.9029
2026-06-09,118989,48.7941
2026-06-10,118989,49.4711
2026-06-11,118989,49.6077
2025-01-17,119092,49.3215
2025-01-18,119092,49.3215
2025-01-19,119092,49.3215
2025-01-20,119092,49.4022
2025-01-21,119092,49.5745
2025-01-22,119092,49.4367
2025-01-23,119092,49.4801
2025-01-24,119092,49.2942
2025-01-25,119092,49.2942
2025-01-26,119092,49.2942
2025-01-27,119092,49.0477
2025-01-28,119092,49.0254
2025-01-29,119092,48.3976
2025-01-30,119092,48.1412
2025-01-31,119092,48.528
2025-02-01,119092,48.528
2025-02-02,119092,48.528
2025-02-03,119092,48.7395
2025-02-04,119092,47.6641
2025-02-05,119092,47.7608
2025-02-06,119092,47.4405
2025-02-07,119092,46.8582
2025-02-08,119092,46.8582
2025-02-09,119092,46.8582
2025-02-10,119092,47.0658
2025-02-11,119092,47.0985
2025-02-12,119092,46.9426
2025-02-13,119092,46.9908
2025-02-14,119092,46.7582
2025-02-15,119092,46.7582
2025-02-16,119092,46.7582
2025-02-17,119092,47.3496
2025-02-18,119092,47.9326
2025-02-19,119092,47.7733
2025-02-20,119092,48.0667
2025-02-21,119092,48.6307
2025-02-22,119092,48.6307
2025-02-23,119092,48.6307
2025-02-24,119092,48.5464
2025-02-25,119092,48.8564
2025-02-26,119092,48.6959
2025-02-27,119092,47.8385
2025-02-28,119092,47.6115
2025-03-01,119092,47.6115
2025-03-02,119092,47.6115
2025-03-03,119092,47.8336
2025-03-04,119092,47.2446
2025-03-05,119092,47.516
2025-03-06,119092,47.4525
2025-03-07,119092,47.6721
2025-03-08,119092,47.6721
2025-03-09,119092,47.6721
2025-03-10,119092,47.5753
2025-03-11,119092,48.0743
2025-03-12,119092,48.1543
2025-03-13,119092,48.2907
2025-03-14,119092,48.1854
2025-03-15,119092,48.1854
2025-03-16,119092,48.1854
2025-03-17,119092,47.5858
2025-03-18,119092,48.0015
2025-03-19,119092,47.8552
2025-03-20,119092,47.7723
2025-03-21,119092,47.5372
2025-03-22,119092,47.5372
2025-03-23,119092,47.5372
2025-03-24,119092,46.7979
2025-03-25,119092,46.7738
2025-03-26,119092,46.5476
2025-03-27,119092,46.8897
2025-03-28,119092,46.599
2025-03-29,119092,46.599
2025-03-30,119092,46.599
2025-03-31,119092,46.5577
2025-04-01,119092,46.694
2025-04-02,119092,46.0009
2025-04-03,119092,46.5408
2025-04-04,119092,46.9777
2025-04-05,119092,46.9777
2025-04-06,119092,46.9777
2025-04-07,119092,47.232
2025-04-08,119092,46.4134
2025-04-09,119092,46.5461
2025-04-10,119092,46.6536
2025-04-11,119092,47.0353
2025-04-12,119092,47.0353
2025-04-13,119092,47.0353
2025-04-14,119092,46.6165
2025-04-15,119092,47.1194
2025-04-16,119092,46.5351
2025-04-17,119092,46.8248
2025-04-18,119092,47.0888
2025-04-19,119092,47.0888
2025-04-20,119092,47.0888
2025-04-21,119092,46.6101
2025-04-22,119092,46.4774
2025-04-23,119092,46.5718
2025-04-24,119092,46.8199
2025-04-25,119092,46.4746
2025-04-26,119092,46.4746
2025-04-27,119092,46.4746
2025-04-28,119092,46.3381
2025-04-29,119092,46.3312
2025-04-30,119092,46.4206
2025-05-01,119092,46.5622
2025-05-02,119092,46.1048
2025-05-03,119092,46.1048
2025-05-04,119092,46.1048
2025-05-05,119092,45.8478
2025-05-06,119092,45.9989
2025-05-07,119092,46.5653
2025-05-08,119092,46.7639
2025-05-09,119092,46.6229
2025-05-10,119092,46.6229
2025-05-11,119092,46.6229
2025-05-12,119092,46.7241
2025-05-13,119092,46.9949
2025-05-14,119092,46.4415
2025-05-15,119092,47.1189
2025-05-16,119092,46.2901
2025-05-17,119092,46.2901
2025-05-18,119092,46.2901
2025-05-19,119092,46.4996
2025-05-20,119092,46.5926
2025-05-21,119092,47.0689
2025-05-22,119092,47.1714
2025-05-23,119092,47.3568
2025-05-24,119092,47.3568
2025-05-25,119092,47.3568
2025-05-26,119092,46.7785
2025-05-27,119092,46.7094
2025-05-28,119092,46.4466
2025-05-29,119092,46.7667
2025-05-30,119092,46.6882
2025-05-31,119092,46.6882
2025-06-01,119092,46.6882
2025-06-02,119092,46.9933
2025-06-03,119092,47.2959
2025-06-04,119092,47.1914
2025-06-05,119092,47.3599
2025-06-06,119092,47.2642
2025-06-07,119092,47.2642
2025-06-08,119092,47.2642
2025-06-09,119092,47.3533
2025-06-10,119092,47.1244
2025-06-11,119092,46.9246
2025-06-12,119092,47.1424
2025-06-13,119092,46.6664
2025-06-14,119092,46.6664
2025-06-15,119092,46.6664
2025-06-16,119092,47.1344
2025-06-17,119092,47.242
2025-06-18,119092,46.8296
2025-06-19,119092,46.6712
2025-06-20,119092,46.4051
2025-06-21,119092,46.4051
2025-06-22,119092,46.4051
2025-06-23,119092,46.2304
2025-06-24,119092,46.1956
2025-06-25,119092,46.3984
2025-06-26,119092,46.0292
2025-06-27,119092,45.7803
2025-06-28,119092,45.7803
2025-06-29,119092,45.7803
2025-06-30,119092,45.2668
2025-07-01,119092,45.2717
2025-07-02,119092,45.56
2025-07-03,119092,46.0668
2025-07-04,119092,46.4441
2025-07-05,119092,46.4441
2025-07-06,119092,46.4441
2025-07-07,119092,46.3302
2025-07-08,119092,45.792
2025-07-09,119092,45.9718
2025-07-10,119092,45.6333
2025-07-11,119092,45.6237
2025-07-12,119092,45.6237
2025-07-13,119092,45.6237
2025-07-14,119092,45.9722
2025-07-15,119092,45.7733
2025-07-16,119092,46.2239
2025-07-17,119092,45.7763
2025-07-18,119092,45.4519
2025-07-19,119092,45.4519
2025-07-20,119092,45.4519
2025-07-21,119092,45.0418
2025-07-22,119092,45.231
2025-07-23,119092,45.2692
2025-07-24,119092,45.2786
2025-07-25,119092,45.1167
2025-07-26,119092,45.1167
2025-07-27,119092,45.1167
2025-07-28,119092,44.8146
2025-07-29,119092,44.5832
2025-07-30,119092,44.4181
2025-07-31,119092,44.099
2025-08-01,119092,44.0292
2025-08-02,119092,44.0292
2025-08-03,119092,44.0292
2025-08-04,119092,44.3391
2025-08-05,119092,44.8431
2025-08-06,119092,45.1332
2025-08-07,119092,44.6224
2025-08-08,119092,44.5046
2025-08-09,119092,44.5046
2025-08-10,119092,44.5046
2025-08-11,119092,44.2727
2025-08-12,119092,44.2186
2025-08-13,119092,43.6227
2025-08-14,119092,44.2945
2025-08-15,119092,44.885
2025-08-16,119092,44.885
2025-08-17,119092,44.885
2025-08-18,119092,45.2191
2025-08-19,119092,45.3557
2025-08-20,119092,45.1718
2025-08-21,119092,45.6896
2025-08-22,119092,46.062
2025-08-23,119092,46.062
2025-08-24,119092,46.062
2025-08-25,119092,46.0937
2025-08-26,119092,46.3566
2025-08-27,119092,46.4088
2025-08-28,119092,46.6966
2025-08-29,119092,47.0022
2025-08-30,119092,47.0022
2025-08-31,119092,47.0022
2025-09-01,119092,47.2513
2025-09-02,119092,46.9446
2025-09-03,119092,47.0415
2025-09-04,119092,47.6102
2025-09-05,119092,47.3013
2025-09-06,119092,47.3013
2025-09-07,119092,47.3013
2025-09-08,119092,47.3595
2025-09-09,119092,47.681
2025-09-10,119092,48.1521
2025-09-11,119092,48.6247
2025-09-12,119092,49.254
2025-09-13,119092,49.254
2025-09-14,119092,49.254
2025-09-15,119092,48.8113
2025-09-16,119092,49.2134
2025-09-17,119092,49.6084
2025-09-18,119092,50.4775
2025-09-19,119092,50.6525
2025-09-20,119092,50.6525
2025-09-21,119092,50.6525
2025-09-22,119092,51.4215
2025-09-23,119092,52.3378
2025-09-24,119092,51.7489
2025-09-25,119092,51.7295
2025-09-26,119092,51.9692
2025-09-27,119092,51.9692
2025-09-28,119092,51.9692
2025-09-29,119092,51.9895
2025-09-30,119092,51.678
2025-10-01,119092,51.0671
2025-10-02,119092,51.5956
